Year,Month,Amount,Term,Bank,State,City,Zip,CreateJob,NoEmp,RealEstate,RevLineCr,UrbanRural,Default
2001,May,220000,300,U.S. BANK NATIONAL ASSOCIATION,CA,MONTEBELLO,90640,0,1,Yes,N,Urban,0
1991,January,94000,120,LOANS FROM OLD CLOSED LENDERS,CA,ORANGEVALE,95662,0,2,No,N,Rural,0
2001,July,435000,120,"READYCAP LENDING, LLC",CA,COLTON,92324,1,3,No,N,Urban,0
1991,April,222280,240,GOLDEN PACIFIC BANK NATL ASSOC,CA,MARYSVILLE,95901,0,8,Yes,N,Rural,0
1991,October,110000,240,GE CAP. SMALL BUS. FINAN CORP,CA,REDLANDS,92373,0,7,Yes,N,Rural,0
1991,February,700000,272,WESTAMERICA BANK,CA,ROCKLIN,95677,0,10,Yes,N,Rural,0
2001,December,400000,120,CALIFORNIA BANK & TRUST,CA,BAKERSFIELD,93308,15,9,No,N,Urban,0
2001,March,899000,304,"WACHOVIA SBA LENDING, INC.",CA,SANTA CLARA,95050,0,5,Yes,N,Urban,0
1991,June,135000,84,WELLS FARGO BANK NATL ASSOC,CA,SACRAMENTO,95827,0,25,No,N,Rural,0
2001,March,866800,300,UMPQUA BANK,CA,SANTA ROSA,95401,0,7,Yes,N,Urban,0
2001,July,435000,300,UMPQUA BANK,CA,SANTA ROSA,95404,0,5,Yes,N,Urban,0
2001,June,864000,300,MUFG UNION BANK NATL ASSOC,CA,WOODLAND HILLS,91364,4,13,Yes,N,Urban,0
1991,December,60000,96,WELLS FARGO BANK NATL ASSOC,CA,WATSONVILLE,95076,0,2,No,N,Rural,0
1991,December,64700,72,FARMERS & MERCHANTS BK OF CENT,CA,HILMAR,95324,0,2,No,N,Rural,0
1991,September,100000,120,WELLS FARGO BANK NATL ASSOC,CA,BEN LOMOND,95005,0,5,No,N,Rural,0
2001,August,800100,300,"WACHOVIA SBA LENDING, INC.",CA,SAN CARLOS,94070,0,10,Yes,N,Urban,0
2001,October,168000,240,MUFG UNION BANK NATL ASSOC,CA,SANTA PAULA,93060,5,15,Yes,N,Urban,0
2001,October,280000,300,HERITAGE BANK OF COMMERCE,CA,SCOTTS VALLEY,95066,0,6,Yes,N,Urban,0
1991,March,85000,120,GE CAP. SMALL BUS. FINAN CORP,CA,MONTROSE,91020,0,3,No,N,Rural,0
2001,June,74300,300,FIRST BANK,CA,SAN DIMAS,91773,6,10,Yes,N,Urban,0
2001,July,848000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,PACOIMA,91331,6,24,Yes,N,Urban,0
2001,April,1000000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,GLENDALE,91201,40,55,Yes,N,Urban,0
2001,December,862500,123,COMERICA BANK,CA,PACOIMA,91350,4,12,No,N,Urban,0
2001,December,120000,120,WILSHIRE BANK,CA,DOWNEY,90241,0,5,No,N,Urban,0
1992,October,97500,276,U.S. BANK NATIONAL ASSOCIATION,CA,SAN DIEGO,92115,0,25,Yes,N,Rural,0
1992,October,626000,300,U.S. BANK NATIONAL ASSOCIATION,CA,SAN DIEGO,92115,0,25,Yes,N,Rural,0
2001,March,360000,300,HANMI BANK,CA,WEST HOLLYWOOD (BR. P.O. NAME,90046,4,2,Yes,N,Urban,0
1992,August,320000,273,FIRST BANK,CA,LOS ANGELES,90024,0,4,Yes,N,Rural,0
2001,February,726000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,LOS ANGELES,90045,2,3,Yes,N,Urban,0
2001,December,235000,240,CEN CAL BUSINESS FINANCE GROUP,CA,FRESNO,93711,5,5,Yes,N,Urban,0
1992,August,75000,84,CALIFORNIA BANK & TRUST,CA,FRESNO,93725,0,3,No,N,Rural,0
2001,December,428000,300,WILSHIRE BANK,CA,GLENDALE,91205,0,6,Yes,N,Urban,0
2001,November,125000,66,FRONTIER BANK FSB D/B/A EL PAS,CA,RANCHO MIRAGE,92270,0,6,No,N,Urban,0
2001,April,150000,123,MUFG UNION BANK NATL ASSOC,CA,NORTH HOLLYWOOD,91606,1,4,No,N,Urban,0
2001,April,225000,180,PACIFIC WESTERN BANK,CA,LOS ANGELES,90019,2,5,No,N,Urban,0
2001,December,300000,180,MUFG UNION BANK NATL ASSOC,CA,POWAY,92064,4,8,No,N,Urban,0
2001,June,330000,84,BANK OF THE SIERRA,CA,BAKERSFIELD,93561,0,11,No,N,Urban,0
2001,October,96800,300,MUFG UNION BANK NATL ASSOC,CA,SAN DIEGO,92105,0,12,Yes,N,Urban,0
2001,February,201000,84,EAST WEST BANK,CA,NORTHRIDGE,91324,0,2,No,N,Urban,0
1992,May,170000,228,WELLS FARGO BANK NATL ASSOC,CA,BOULDER CREEK,95006,0,10,No,N,Rural,0
2001,December,50000,41,MUFG UNION BANK NATL ASSOC,CA,SAN LUIS OBISPO,93401,0,4,No,N,Undefined,1
2001,January,250000,120,NATIONAL BANK OF CALIFORNIA,CA,MONTCLAIR,91763,0,23,No,N,Urban,0
2001,February,375000,120,MUFG UNION BANK NATL ASSOC,CA,SANTA MARIA,93455,0,15,No,N,Urban,0
2012,August,14915,84,JPMORGAN CHASE BANK NATL ASSOC,CA,HUNTINGTON BEACH,92647,0,1,No,Y,Urban,0
2001,November,614700,300,"CITIBANK, N.A.",CA,VALENCIA,91355,0,9,Yes,N,Urban,0
2001,November,134000,300,U.S. BANK NATIONAL ASSOCIATION,CA,SUN VALLEY,91352,0,4,Yes,N,Urban,0
2001,June,280000,84,BANK OF AMERICA NATL ASSOC,CA,SACRAMENTO,95833,5,1,No,N,Urban,0
2001,March,50000,12,BANK OF THE SIERRA,CA,BAKERSFIELD,93304,1,15,No,N,Rural,0
1992,January,65000,60,BANK OF AMERICA CALIFORNIA N.A,CA,MODESTO,95361,0,2,No,N,Rural,0
2001,December,68000,240,ENTERPRISE FUNDING CORPORATION,CA,ONTARIO,91761,6,6,Yes,N,Urban,0
2001,April,296011,60,WELLS FARGO BANK NATL ASSOC,CA,LOS ALTOS TERRACE,90036,0,20,No,Y,Urban,0
1992,July,670000,240,HERITAGE OAKS BANK,CA,GROVER CITY,93433,0,14,Yes,N,Rural,0
2001,January,1000000,240,CDC SMALL BUS. FINAN CORP,CA,CARLSBAD,92008,5,30,Yes,N,Urban,0
2001,January,115000,122,NEIGHBORHOOD NATIONAL BANK,CA,SAN DIEGO,92108,0,8,No,N,Undefined,0
2001,August,25000,84,UMPQUA BANK,CA,ISLETON,95641,1,1,No,N,Undefined,0
2001,August,152500,116,WELLS FARGO BANK NATL ASSOC,CA,SIMI (SIMI VALLEY),93063,1,2,No,N,Urban,0
2001,December,954000,240,LOS ANGELES CNTY SMALL BUS. DE,CA,RANCHO DOMINGUEZ,90221,130,60,Yes,N,Urban,0
2002,October,396000,300,WILSHIRE BANK,CA,LOS ANGELES,90042,0,8,Yes,N,Urban,0
2002,September,250000,180,MUFG UNION BANK NATL ASSOC,CA,SAN MARCOS,92078,3,13,No,N,Urban,0
1992,March,80000,120,GOVERMNET FUNDING CALBIDCO,CA,MARINA DEL REY,90232,0,5,No,N,Rural,0
2002,April,1000000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,ENCINO,91436,16,129,Yes,N,Urban,0
1992,July,675000,78,PACIFIC WESTERN BANK,CA,CARSON,90746,0,25,No,N,Rural,1
2002,December,330000,120,CATHAY BANK,CA,VAN NUYS,91406,0,35,No,N,Urban,0
2002,May,145900,120,FIRST-CITIZENS BK & TR CO,CA,SAN DIEGO,92121,0,1,No,N,Urban,0
2002,March,497000,300,WILSHIRE BANK,CA,EL MONTE,91732,0,6,Yes,N,Urban,0
1992,March,130000,300,GE CAP. SMALL BUS. FINAN CORP,CA,TWIN PEAKS,92391,0,13,Yes,N,Rural,0
2002,March,373000,240,CDC SMALL BUS. FINAN CORP,CA,SAN MARCOS,92069,4,32,Yes,N,Urban,0
2002,January,175000,120,COMMUNITY BANK,CA,VENTURA,93004,0,3,No,N,Urban,0
1992,November,199598,300,GE CAP. SMALL BUS. FINAN CORP,CA,BURBANK,91502,0,13,Yes,N,Rural,0
2002,September,857000,240,SOUTHLAND ECONOMIC DEVEL CORP,CA,FULLERTON,92833,15,57,Yes,N,Urban,0
2002,August,315000,300,WELLS FARGO BANK NATL ASSOC,CA,HAYWARD,94544,5,2,Yes,N,Urban,0
2002,February,377500,300,MONTEREY COUNTY BANK,CA,MONTEREY,93940,0,2,Yes,N,Urban,0
2002,October,323000,300,BANCO POPULAR NORTH AMERICA,CA,LOS ANGELES,92701,0,34,Yes,N,Urban,0
2002,November,732000,240,BAY AREA EMPLOYMENT DEVEL CO,CA,SAN JOSE,95113,2,9,Yes,N,Urban,0
2002,February,52983,84,U.S. BANK NATIONAL ASSOCIATION,CA,COLFAX,95713,0,1,No,Y,Urban,0
2002,May,50000,84,BANK OF THE WEST,CA,ANAHEIM,92802,0,1,No,N,Urban,0
1992,February,167300,120,U.S. BANK NATIONAL ASSOCIATION,CA,ANTIOCH,94509,0,9,No,N,Rural,0
2002,April,283000,120,BANC OF CALIFORNIA NATL ASSOC,CA,DOWNEY,90241,0,4,No,N,Urban,0
2002,July,55000,84,1ST CENTENNIAL BANK,CA,SAN MARCOS,92078,0,6,No,N,Urban,0
2002,November,125000,120,WELLS FARGO BANK NATL ASSOC,CA,LOS ANGELES,90404,0,2,No,N,Urban,0
2002,August,148500,300,OPUS BANK,CA,TUSTIN,92780,0,5,Yes,N,Urban,0
2002,May,712300,305,OPUS BANK,CA,FULLERTON,92835,0,10,Yes,N,Urban,0
2002,June,637000,300,WELLS FARGO BANK NATL ASSOC,CA,TRUCKEE,96161,0,2,Yes,N,Urban,0
2002,May,1278000,240,ADVANTAGE CERT. DEVEL CORP,CA,COMPTON,90221,20,40,Yes,N,Urban,0
2002,November,346000,300,WILSHIRE BANK,CA,ONTARIO,91761,2,5,Yes,N,Urban,0
2002,April,138000,240,SBA - EDF ENFORCEMENT ACTION,CA,ELK GROVE,95624,21,4,Yes,N,Urban,0
2002,April,760500,300,WELLS FARGO BANK NATL ASSOC,CA,SANTA FE SPRINGS,90670,0,10,Yes,N,Urban,0
2002,February,240500,108,WELLS FARGO BANK NATL ASSOC,CA,SAN DIEGO,92104,0,2,No,N,Urban,0
2002,December,150000,300,WELLS FARGO BANK NATL ASSOC,CA,CHULA VISTA,91910,0,3,Yes,N,Urban,0
2002,April,803000,240,CDC SMALL BUS. FINAN CORP,CA,NEWPORT BEACH,92660,10,10,Yes,N,Urban,0
2002,February,186800,120,COMMUNITY BANK,CA,THOUSAND OAKS,91362,0,1,No,N,Urban,0
2002,June,45000,36,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92109,5,1,No,Y,Urban,0
2002,February,218900,204,CALIFORNIA BANK & TRUST,CA,YORBA LINDA,92886,0,2,No,N,Urban,0
2002,May,44750,33,BANK OF AMERICA NATL ASSOC,CA,SAN JOSE,95133,0,1,No,Y,Urban,1
2002,October,10000,36,CALIFORNIA BANK & TRUST,CA,VISTA,92084,0,3,No,Y,Urban,0
2002,June,331000,240,MORTGAGE CAP. DEVEL CORP,CA,SAN FRANCISCO,94103,0,6,Yes,N,Urban,0
2002,July,122489,9,U.S. BANK NATIONAL ASSOCIATION,CA,VACAVILLE,95688,2,3,No,N,Urban,1
2002,April,50000,84,UMPQUA BANK,CA,SACRAMENTO,95832,1,1,No,N,Urban,0
2002,May,496000,300,COMERICA BANK,CA,REDONDO BEACH,90277,0,2,Yes,N,Urban,0
2002,July,175000,300,WILSHIRE BANK,CA,PASADENA,91104,0,7,Yes,N,Urban,0
2002,July,150000,60,WELLS FARGO BANK NATL ASSOC,CA,MONROVIA,91016,5,8,No,N,Urban,0
2002,May,400000,300,COAST NATIONAL BANK,CA,PISMO BEACH (PISMO),93449,0,1,Yes,N,Undefined,0
2002,November,738700,300,BBCN BANK,CA,LOS ANGELES,90019,5,2,Yes,N,Urban,0
2002,September,399000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,VERNON,90058,5,16,Yes,N,Urban,0
2002,March,30000,84,BANK OF AMERICA NATL ASSOC,CA,IRVINE,92604,1,4,No,Y,Urban,0
2002,October,574000,300,U.S. BANK NATIONAL ASSOCIATION,CA,TUJUNGA,91042,0,6,Yes,N,Urban,0
2002,March,1333000,120,BRIDGE BANK NATL ASSOC,CA,SAN RAMON,94583,0,6,No,N,Urban,0
2002,January,201000,300,FIRST-CITIZENS BK & TR CO,CA,TEMECULA,92590,2,1,Yes,N,Urban,0
2002,March,711000,240,CDC SMALL BUS. FINAN CORP,CA,CHULA VISTA,91910,75,225,Yes,N,Urban,0
2002,March,30000,36,BANK OF AMERICA NATL ASSOC,CA,OROVILLE,95966,0,1,No,N,Urban,0
2002,September,150000,96,UMPQUA BANK,CA,PALMDALE,93551,1,7,No,N,Urban,0
2002,July,50133,70,CALIFORNIA BANK & TRUST,CA,LOS ANGELES,90019,1,1,No,Y,Urban,0
2002,June,25000,36,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92108,2,7,No,Y,Urban,0
1993,February,100000,120,CITY NATIONAL BANK,CA,NORTHRIDGE,91324,0,8,No,N,Rural,0
2002,June,25000,60,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92108,2,7,No,N,Urban,0
2002,February,191000,120,WELLS FARGO BANK NATL ASSOC,CA,OCEANSIDE,92057,0,2,No,N,Urban,0
2002,November,70000,54,EAST WEST BANK,CA,COMPTON,90745,0,2,No,N,Urban,1
2002,May,550000,300,BRIDGE BANK NATL ASSOC,CA,CAMPBELL,95008,0,3,Yes,N,Urban,0
2002,October,10000,84,BANK OF AMERICA NATL ASSOC,CA,UKIAH,95482,0,1,No,Y,Urban,0
2002,July,343400,300,U.S. BANK NATIONAL ASSOCIATION,CA,SANTA ANA,92703,0,11,Yes,N,Urban,0
2002,February,925000,120,AMERICAN RIVER BANK,CA,ROSEVILLE,95661,0,6,No,N,Urban,0
2002,December,1000000,240,CDC SMALL BUS. FINAN CORP,CA,CORONA,92881,32,65,Yes,N,Urban,0
2002,March,300000,252,UMPQUA BANK,CA,SANTA ROSA,95403,2,14,Yes,N,Urban,0
2002,September,223000,96,MONTECITO BANK & TRUST,CA,SANTA BARBARA,93101,2,10,No,N,Urban,0
2002,May,169300,288,"WACHOVIA SBA LENDING, INC.",CA,FRESNO,93702,0,16,Yes,N,Urban,0
1993,April,60000,84,UMPQUA BANK,CA,SANTA ROSA,95401,0,15,No,N,Rural,0
2002,August,359000,228,WILSHIRE BANK,CA,RIVERSIDE,92503,0,2,No,N,Urban,0
2002,April,416250,300,MONTECITO BANK & TRUST,CA,SANTA BARBARA,93101,2,10,Yes,N,Urban,0
2002,April,14300,84,BANK OF AMERICA NATL ASSOC,CA,ANAHEIM,92805,1,1,No,N,Urban,0
2002,January,370000,276,WELLS FARGO BANK NATL ASSOC,CA,SACRAMENTO,95822,0,5,Yes,N,Urban,0
2002,September,925000,300,COMERICA BANK,CA,BEVERLY GLEN,90212,0,13,Yes,N,Urban,0
2002,March,135000,120,UNITI BANK,CA,GARDEN GROVE,92844,0,3,No,N,Urban,0
2002,January,28300,84,WELLS FARGO BANK NATL ASSOC,CA,SAN FRANCISCO,94122,0,1,No,N,Urban,0
2002,May,666000,300,BANK OF AMERICA NATL ASSOC,CA,GLENDALE,91207,0,2,Yes,N,Urban,0
2002,April,735000,300,WELLS FARGO BANK NATL ASSOC,CA,TEMECULA,92590,1,10,Yes,N,Urban,0
2002,November,84000,120,MONTECITO BANK & TRUST,CA,SANTA BARBARA,93101,2,5,No,N,Urban,0
2002,October,105000,84,PACIFIC WESTERN BANK,CA,CARLSBAD,92008,15,2,No,N,Urban,0
1993,July,317000,84,WESTAMERICA BANK,CA,SANTA ROSA,95405,0,30,No,N,Rural,0
2002,November,493400,300,U.S. BANK NATIONAL ASSOCIATION,CA,WOODLAND HILLS,91367,2,5,Yes,N,Urban,0
2002,May,595000,120,"WACHOVIA SBA LENDING, INC.",CA,SAN DIEGO,92110,0,9,No,N,Urban,0
2002,January,20000,26,BANK OF AMERICA NATL ASSOC,CA,CHULA VISTA,91911,2,3,No,Y,Urban,1
1993,May,155000,120,BBCN BANK,CA,FOUNTAIN VALLEY,92708,0,16,No,N,Rural,0
2002,July,45000,20,CALIFORNIA BANK & TRUST,CA,TRUCKEE,96161,1,7,No,Y,Urban,1
2002,March,12000,8,CALIFORNIA BANK & TRUST,CA,TRUCKEE,96161,1,7,No,N,Urban,0
2002,October,550000,300,VALLEY COMMUNITY BANK,CA,PLEASANTON,94566,0,5,Yes,N,Urban,0
2002,January,1170000,300,PACIFIC WESTERN BANK,CA,MANHATTAN BEACH,90266,2,10,Yes,N,Urban,0
2002,September,150000,96,WELLS FARGO BANK NATL ASSOC,CA,ANAHEIM,92806,0,9,No,N,Urban,0
2002,March,250000,74,"READYCAP LENDING, LLC",CA,BAKERSFIELD,93309,0,16,No,N,Urban,0
2002,March,1071000,240,"CAPITAL ACCESS GROUP, INC.",CA,SAN FRANCISCO,94114,0,8,Yes,N,Urban,0
2002,May,1285000,120,COMMUNITY BANK,CA,SHERMAN OAKS,91403,5,5,No,N,Urban,0
2002,April,243000,300,WILSHIRE BANK,CA,LOS ANGELES,90015,0,2,Yes,N,Urban,0
2002,July,289000,300,WILSHIRE BANK,CA,LOS ANGELES,90061,0,2,Yes,N,Urban,0
2002,May,1000000,300,CATHAY BANK,CA,WOODLAND HILLS,91367,0,6,Yes,N,Urban,0
2002,September,50000,39,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90046,4,1,No,Y,Urban,1
2002,October,410500,300,UMPQUA BANK,CA,SAN JOSE,95111,0,2,Yes,N,Urban,0
1993,November,412000,254,CALIFORNIA BANK & TRUST,CA,SAN CLEMENTE,92672,0,4,Yes,N,Rural,0
2002,September,150000,84,ALTAPACIFIC BANK,CA,MURRIETA,92562,0,11,No,N,Urban,0
2002,May,1352100,276,BANK OF THE WEST,CA,CHULA VISTA,91914,4,4,Yes,N,Urban,0
2002,March,576000,300,BRIDGE BANK NATL ASSOC,CA,SANTA CLARA,95125,0,8,Yes,N,Urban,0
2002,August,321300,300,HERITAGE OAKS BANK,CA,PISMO BEACH (PISMO),93449,3,2,Yes,N,Urban,0
2002,March,20000,84,INNOVATIVE BANK,CA,OAKLAND,94607,2,4,No,N,Rural,0
2002,July,5000,1,BBCN BANK,CA,MALIBU,90265,0,1,No,N,Rural,1
2002,March,1298000,240,LOS ANGELES CNTY SMALL BUS. DE,CA,SUN VALLEY,91352,3,3,Yes,N,Urban,0
2002,January,600000,240,MUFG UNION BANK NATL ASSOC,CA,VALLEJO,94591,3,3,Yes,N,Urban,0
2002,May,75000,60,CENTRAL VALLEY COMMUNITY BANK,CA,LAKESHORE,93634,0,5,No,N,Urban,0
2002,December,1300000,240,CDC SMALL BUS. FINAN CORP,CA,IRVINE,92618,5,85,Yes,N,Urban,0
2002,August,21145,83,WELLS FARGO BANK NATL ASSOC,CA,SAN DIEGO,92111,0,1,No,Y,Urban,0
2002,December,150000,36,WELLS FARGO BANK NATL ASSOC,CA,BURBANK,91506,1,2,No,N,Urban,0
2002,June,1084000,300,FIRST-CITIZENS BK & TR CO,CA,WOODLAND HILLS,91364,0,80,Yes,N,Urban,0
2002,June,150000,13,CALIFORNIA BANK & TRUST,CA,LAGUNA NIGUEL,92677,3,2,No,N,Urban,1
2002,July,135000,91,MUFG UNION BANK NATL ASSOC,CA,SAN LUIS OBISPO,93401,3,5,No,N,Urban,1
2002,September,904000,240,LOS ANGELES CNTY SMALL BUS. DE,CA,WOODLAND HILLS,91364,75,237,Yes,N,Urban,0
2002,June,1250000,96,UMPQUA BANK,CA,REDDING,96001,6,13,No,N,Urban,0
2002,February,2000000,120,COMMUNITY BANK,CA,TORRANCE,90505,5,48,No,N,Urban,0
1993,February,145590,60,WELLS FARGO BANK NATL ASSOC,CA,CORONA,91719,0,5,No,N,Rural,0
2002,August,153000,240,SBA - EDF ENFORCEMENT ACTION,CA,MARYSVILLE,95901,1,2,Yes,N,Urban,0
2002,November,600000,300,FIRST PRIVATE BANK & TRUST,CA,SAN FERNANDO,91340,0,12,Yes,N,Urban,0
2002,January,183300,120,HERITAGE BANK OF COMMERCE,CA,REDWOOD CITY,94063,1,4,No,N,Urban,0
2002,August,31458,60,WELLS FARGO BANK NATL ASSOC,CA,MECCA,92584,1,1,No,Y,Urban,0
2002,October,138000,240,SUCCESS CAP. EXPANSION & DEVEL,CA,MODESTO,95358,3,3,Yes,N,Urban,0
2002,February,150000,78,FIRST CALIFORNIA BANK,CA,SAN DIEGO,92128,0,2,No,N,Urban,0
2002,April,12000,84,BANK OF AMERICA NATL ASSOC,CA,BUENA PARK,90620,0,1,No,Y,Urban,0
2002,January,625500,300,OPUS BANK,CA,MONTEREY PARK,91745,0,15,Yes,N,Urban,0
2002,June,25000,84,UMPQUA BANK,CA,PLACERVILLE,95667,1,1,No,N,Urban,0
2002,September,50000,84,BANK OF AMERICA NATL ASSOC,CA,CLAREMONT,91711,0,8,No,Y,Urban,0
2002,September,1330000,300,WILSHIRE BANK,CA,LOS ANGELES,90015,0,6,Yes,N,Urban,0
2002,August,292900,276,UMPQUA BANK,CA,RIVERSIDE,92505,0,14,Yes,N,Urban,0
2002,March,700000,84,NATIONAL BANK OF CALIFORNIA,CA,IRVINE,92614,0,75,No,N,Urban,0
2002,August,42402,40,BANK OF AMERICA NATL ASSOC,CA,BEVERLY HILLS,90210,2,4,No,Y,Urban,1
2002,May,532000,240,CDC SMALL BUS. FINAN CORP,CA,IRVINE,92618,3,3,Yes,N,Urban,0
2002,May,739500,300,OPUS BANK,CA,BELLFLOWER,90706,0,8,Yes,N,Urban,0
2002,October,725000,300,"WACHOVIA SBA LENDING, INC.",CA,SAN JOSE,95112,0,3,Yes,N,Urban,0
2002,May,43978,60,WELLS FARGO BANK NATL ASSOC,CA,LA JOLLA,92037,0,2,No,Y,Urban,0
1993,January,75000,120,COMERICA BANK,CA,SAN DIEGO,92101,0,16,No,N,Rural,0
2002,February,23918,60,WELLS FARGO BANK NATL ASSOC,CA,SAN JOSE,95100,0,2,No,Y,Urban,0
2002,June,10000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90045,0,3,No,Y,Urban,0
2002,July,240000,120,COMERICA BANK,CA,ALVISO,95002,15,2,No,N,Urban,0
2002,February,706100,300,FIRST-CITIZENS BK & TR CO,CA,ANAHEIM,92806,3,10,Yes,N,Urban,0
2002,March,541000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,LOS ANGELES,91405,25,57,Yes,N,Urban,0
2002,February,128000,240,CERTIFIED DEVEL CORP OF TULARE,CA,LINDSAY,93247,4,4,Yes,N,Undefined,0
1993,October,286800,300,WESTAMERICA BANK,CA,RIPON,95366,0,6,Yes,N,Rural,0
2002,May,1282962,84,CITY NATIONAL BANK,CA,VAN NUYS,91406,1,10,No,N,Urban,0
2002,February,1232500,300,U.S. BANK NATIONAL ASSOCIATION,CA,HAYWARD,94544,0,20,Yes,N,Urban,0
2003,April,50000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90007,2,3,No,Y,Urban,0
2003,January,107000,120,COMERICA BANK,CA,SAN DIEGO,92120,2,1,No,N,Urban,0
1993,October,300000,120,JPMORGAN CHASE BANK NATL ASSOC,CA,LOS ALTOS,94022,0,14,No,N,Rural,0
2003,May,1200000,300,HANMI BANK,CA,LOS ANGELES,90045,0,5,Yes,N,Urban,0
2003,January,562500,300,HANMI BANK,CA,LAWNDALE,90260,0,12,Yes,N,Urban,0
2003,June,30000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90020,1,2,No,Y,Urban,0
1993,February,50000,120,UMPQUA BANK,CA,SOMERSET,95684,0,1,No,N,Rural,0
2003,April,16200,36,CALIFORNIA BANK & TRUST,CA,DEL MAR,92014,0,2,No,N,Undefined,0
2003,June,10000,42,BANK OF AMERICA NATL ASSOC,CA,OCEANSIDE,92056,5,2,No,Y,Urban,1
1993,March,125000,132,BBCN BANK,CA,SAN BERNARDINO,92404,0,2,No,N,Rural,0
2003,July,15000,29,WELLS FARGO BANK NATL ASSOC,CA,NORTH HOLLYWOOD,91606,0,2,No,N,Urban,1
2003,October,10000,84,BANK OF AMERICA NATL ASSOC,CA,CARSON,90745,6,1,No,Y,Urban,0
2003,May,40000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90068,0,1,No,Y,Urban,0
1993,August,807500,300,WESTAMERICA BANK,CA,SAN FRANCISCO,94114,0,5,Yes,N,Rural,0
2003,March,50000,84,CAPITAL ONE NATL ASSOC,CA,SAN JOSE,95125,0,2,No,N,Urban,0
2003,November,15000,30,BBCN BANK,CA,RICHMOND,94806,0,1,No,N,Rural,1
2003,May,50000,84,BANK OF AMERICA NATL ASSOC,CA,ONTARIO,91761,0,30,No,Y,Urban,0
2003,February,15092,84,BANK OF AMERICA NATL ASSOC,CA,REDDING,96002,0,3,No,Y,Urban,0
2003,May,118500,120,FIRST-CITIZENS BK & TR CO,CA,YUBA CITY,95993,1,2,No,N,Urban,0
2003,April,763000,300,NATIONAL BANK OF CALIFORNIA,CA,LOS ANGELES,90249,0,3,Yes,N,Urban,0
2003,November,35000,60,CALIFORNIA BANK & TRUST,CA,HAYWARD,94545,1,2,No,N,Urban,0
2003,September,35000,13,BANK OF AMERICA NATL ASSOC,CA,SAN DIEGO,92105,0,2,No,N,Urban,1
2003,March,15021,36,WELLS FARGO BANK NATL ASSOC,CA,BLOOMINGTON,92316,0,1,No,Y,Urban,0
2003,May,420000,300,U.S. BANK NATIONAL ASSOCIATION,CA,SAN MATEO,94403,0,2,Yes,N,Urban,0
1993,July,200000,300,LOANS FROM OLD CLOSED LENDERS,CA,RIVERSIDE,92507,0,6,Yes,N,Rural,0
2003,February,500000,300,WILSHIRE BANK,CA,LOS ANGELES,90007,15,15,Yes,N,Urban,0
1993,April,234000,132,WELLS FARGO BANK NATL ASSOC,CA,SAN JOSE,95127,0,1,No,N,Rural,0
2003,July,1020000,300,U.S. BANK NATIONAL ASSOCIATION,CA,PACIFIC MANOR,94044,0,9,Yes,N,Urban,0
2003,August,830000,120,WELLS FARGO BANK NATL ASSOC,CA,SAN DIEGO,92126,0,15,No,N,Urban,0
2003,February,10000,8,BBCN BANK,CA,DUBLIN,94568,1,2,No,N,Urban,1
2003,February,100000,300,NATIONAL BANK OF CALIFORNIA,CA,GARDENA,90249,0,3,Yes,N,Urban,0
2003,June,35000,2,CAPITAL ONE NATL ASSOC,CA,LOS ANGELES,90003,1,4,No,N,Urban,1
1994,January,337600,300,CALIFORNIA BANK & TRUST,CA,NEWHALL,91321,0,10,Yes,N,Rural,0
2003,July,35000,84,CAPITAL ONE NATL ASSOC,CA,STOCKTON,95207,0,8,No,N,Urban,0
2003,October,318700,300,CALIFORNIA BANK & TRUST,CA,SANTA ANA,92706,4,8,Yes,N,Urban,0
1994,January,397000,120,WELLS FARGO BANK NATL ASSOC,CA,SAN CARLOS,94070,0,15,No,N,Rural,0
2003,August,127000,240,SBA - EDF ENFORCEMENT ACTION,CA,GALT,95632,22,53,Yes,N,Urban,0
2003,January,10000,70,BBCN BANK,CA,SANTA MONICA,90401,7,2,No,N,Rural,1
2003,August,419000,120,FIRST-CITIZENS BK & TR CO,CA,ELK GROVE,95758,0,2,No,N,Urban,0
2003,January,999000,240,CDC SMALL BUS. FINAN CORP,CA,CORONA,92879,10,13,Yes,N,Urban,0
2003,February,45000,41,WELLS FARGO BANK NATL ASSOC,CA,WESTLAKE VILLAGE,91362,5,3,No,Y,Urban,0
2003,June,500000,300,COMERICA BANK,CA,TEMECULA,92590,10,1,Yes,N,Urban,0
2003,January,657000,240,CDC SMALL BUS. FINAN CORP,CA,ANAHEIM,92807,10,12,Yes,N,Urban,0
