id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
91950-17100987,9,35065,53487,USA,7/7/21,0,0,Price change,1625880000000.0,579000,724,National City,CA,1926,2749 Chaffee St,91950.0,-117.0724869,32.66711044,0,Opportunity knocks! 2 bedroom 2 bath(second bathroom permits unknown)  single story home on a neat clean ample lot. Close to schools shopping freeway gyms mom and pop store around the corner. Newer roof water heater.  Full size washer and dryer hookups.  Home reflects its current condition and a great chance to add on to the existing home. Original hardwood floors in the living room. Master bedroom is a good size with French doors that lead to the grand backyard. Entertain your friends and family year-round as National City has great weather averages. Peek Views of San Diego bay and downtown. Koi pond with recycled water pump attached. Home has 2 unpermitted studios. Leased Solar Panels. Buyers to verify all before close of escrow. Architectural Style:  Craftsman/Bungalow View:  Craftsman/Bungalow Equipment:  Shed(s) Water Filtration Sewer:  Sewer Connected Topography: LL,USD,800,800.0,sqft,1,2,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
91910-17176464,9,35066,51405,USA,7/7/21,0,0,Listed for sale,1625620000000.0,695000,354,Chula Vista,CA,1969,610 Melrose Ave,91910.0,-117.0529861,32.63724136,0,This single level home is located near the end of the cul-de-sac and sits high on the street with great views to the North. this high pride of ownership neighborhood features mature landscape and a wonderful feeling.  The home has an ideal floor plan with a large living room vaulted ceilings open kitchen to cozy family room with fireplace. Easy access to the fabulous yard with views from the living and family room.  Master Bedroom is located on one side of the home with additional bedrooms on the opposite side.  In addition to the two car garagethere is also an area on the side of the house that could accommodate a small RV boat or additional cars.   New comp shingle roof some fresh exterior paint make this home ready for your buyer to add their personal touches. Architectural Style:  A-Frame/Dome/Log View:  A-Frame/Dome/Log Sewer:  Sewer Connected,USD,1964,1964.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92114-17120681,9,35067,54296,USA,7/7/21,0,0,Listed for sale,1625790000000.0,675000,402,San Diego,CA,1961,7404 Gatewood Ln,92114.0,-117.0350876,32.6937294,0,This turn key remodel has been lovingly upgraded with new interior and exterior paint new double pane vinyl windows with custom casing new doors new central air and heat new electrical panel brand new kitchen with white shaker cabinets custom backsplash grey quartz countertops stainless steel appliances pot filler at the range and farmhouse apron sink. Large pass through island is perfect for entertaining. All new wood laminate flooring and baseboards. New outlets and switches New closet doors New recessed lighting and light fixtures throughout New water heater New attic insulation epoxy painted garage floor. Per public records the square footage is 1506 sf. Optional 4th bedroom or office is included in the estimated square footage of 1680 square feet.,USD,1680,1680.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92139-17129794,9,35069,54296,USA,7/6/21,0,0,Listed for sale,1625530000000.0,539999,290,San Diego,CA,1949,5946 Albemarle St,92139.0,-117.0636826,32.67769623,0,Home in Paradise Hills San Diego CA. Home has a large 8300 sq.ft. lot. Expand this single level 3 bedroom home into a 4 bedrooms with ease or add on above or behind the existing home for additional space. Current home sq.ft. is 1862. Home currently has a rental unit bringing in $775 a month in extra income. This home has an open floor plan and a HUGE backyard to entertain. The front house is ideally situated to even add an ADU behind and still offer enough yard space for each unit to enjoy. Home is located close to freeway access and just minutes away from downtown San Diego and the beach.,USD,1862,1862.0,sqft,2,3,0,1,0,0,One,0,0,0,0,SINGLE_FAMILY,San Diego County
91910-17102311,9,35070,51405,USA,7/6/21,0,0,Listed for sale,1625790000000.0,385000,386,Chula Vista,CA,1991,575 E St UNIT 9,91910.0,-117.0925369,32.64212036,0,Beautiful gated Townhome with 2 full Bedrooms and 2 full baths one bedroom is entry level.... 1 car attached garage... Family Room with a nice fireplace Kitchen with granite counter tops and SS appliances.  Very close to transportation and access to freeway I 5 .... Ready for buyers to move in,USD,997,997.0,sqft,2,2,0,1,1,1,Two,0,1,0,0,TOWNHOUSE,San Diego County
92113-2075397986,9,36825,54296,USA,7/8/21,0,0,Price change,1616030000000.0,749000,0,San Diego,CA,1984,3428-3430 Martin Ave,92113.0,-117.1198654,32.69957733,0,CASH FLOW 2 UNITS WITH UPSIDE POTENTIAL.  TENANT OCCUPIED - DO NOT DISTURB - Front unit is 3 beds/1bath and 2nd unit is 3 beds / 2 baths. Back lot is being rented for storage.  These units can bring in top rents with new owner.   Great for first time buyer to live in one and rent the other unit for income or great investment property with very low maintenance.  Close to freeways shopping and schools. Buyer and Buyers agent to verify all before the close of escrow this includes all bed and bath counts sq. footage permits  lot size interior living sq ft etc. Buyer and Buyers agent to fully satisfy self before closing escrow with all inspections necessary.  Some unpermitted additions seller has never lived in the property. Unit # for Unit 1: 3428 Unit # for Unit 2: 3430 Unit # for Unit 3: LOT Number of Furnished Units: 0,USD,0,0.0,sqft,0,0,0,0,0,0,One,0,0,0,0,MULTI_FAMILY,San Diego County
92107-16963257,9,36830,54296,USA,7/12/21,0,0,Listed for sale,1626050000000.0,2200000,1715,San Diego,CA,1950,4445 Coronado Ave,92107.0,-117.2453003,32.73648834,0,Amazing crest of the hill Location Location Location in a multi-million dollar beach neighborhood this single story charmer sits high off the street. Upgrades include newer electric plumbing sewer roof and fabulous stonework. Clean palate for you to build your dreams come true in this hidden beach town. Ocean views from the living room rear yard and super 180 degree view potential from a second story. Original vintage hardwood floors 2 bay windows 2 fireplaces (LR and Primary BR) and interior laundry room. Entertain in the enclosed patio room acting as a family room opening to the rear yard with water feature and excellent fencing. Full size lot and alley access. This sought after beach location is literally steps to Ocean Beach sand Sunset Cliffs Natural Park and Shelter Island with San Diego Bay access and Yacht clubs.  Amazing crest of the hill Location Location Location in amulti-million dollar neighborhood this single story charmer sits high off the street in a private location. Upgrades include newer electric plumbing sewer roof and fabulous stonework. Clean palate for you to build your dreams come true in this hidden beach town. Ocean views from the living room rear yard and super 180 degree view potential from a second story. Original vintage hardwood floors 2 bay windows 2 fireplaces (LR and Primary BR). Entertain in the enclosed patio room acting as a family room opening to the rear yard with water feature and excellent fencing. Full size lot and alley access. This sought after beach location is literally steps to Ocean Beach sand Sunset Cliffs Natural Park and Shelter Island with San Diego Bay access and Yacht clubs. Equipment:  Range/Oven Sewer:  Sewer Connected Topography: LL,USD,1283,1283.0,sqft,1,3,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92107-16960713,9,36831,54296,USA,7/11/21,0,0,Listed for sale,1625960000000.0,639000,702,San Diego,CA,1967,5015 Cape May Ave UNIT 104,92107.0,-117.2493362,32.74929428,0,A block from the beach with 2 parking spots included! Enjoy everything Ocean Beach has to offer with just a short walk to Newport Ave OB Pier Farmers Market dozens of great restaurants breweries entertainment and more! This 2 bed 2 bath first floor corner unit features upgraded bathrooms and flooring along with your own storage shed. On top of that the complex adds a gated community pool rec room & laundry. Come live your beach life dream home today! Complex Features:  Sewer:  Sewer Connected Topography: LL,USD,910,910.0,sqft,2,2,0,1,0,0,One,0,1,0,0,CONDO,San Diego County
92107-16962776,9,36833,54296,USA,7/8/21,0,0,Sold,1406850000000.0,967050,506,San Diego,CA,1980,4528 Santa Cruz Ave,92107.0,-117.2455292,32.73868942,0,"Considerings offers from $1890000 to $2190000. An entertainer\s dream just blocks to the beach perched on the hill overlooking Sunset Cliffs with amazing ocean views. Enjoy endless sunsets from this 3BR/3BA Spanish style luxury home. Vaulted ceilings an open floor plan allows for an easy flow between indoor and outdoor living spaces gigantic IPE wood deck/patio with ocean views from everywhere. Premium hardwood floors granite counter tops and top-of-the-line chefs dream kitchen. Host and entertain on the first floor before relaxing and getting away upstairs in your own secluded retreat style master with spectacular ocean views. A detached 400 sqft permitted workshop that can easily be converted into a 1BR/1BA ADU.  There is a discrepancy in SF. County has 1762 but most recent apprasial from 1 year ago confirms 1913 SF.Also the detached 498 SF ""work shop"" or art studio is permitted as a workshop with toilet. Architectural Style:  Custom Built View:  Custom Built Equipment:  DryerGarage Door Opener Shed(s) Washer Sewer:  Sewer Connected Topography: RSLPGSL Guest House Est. SQFT: 400",USD,1913,1913.0,sqft,3,3,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92107-54906760,9,36834,54296,USA,7/2/21,0,0,Listed for sale,1625180000000.0,1049000,1234,San Diego,CA,1959,1743 Ocean Front St,92107.0,-117.2548523,32.74490738,0,"""Welcome to Cliff House! Perched over the Pacific Ocean & Sunset Cliffs in South OB this sweet 2br/2ba condo has it all! Remodeled kitchen & baths stainless steel appliances vinyl windows tile floors laundry & off-street parking. Sunsets panoramic ocean & whitewater views & evening surf sessions on the South side. Just blocks to OBs fantastic restaurant scene cafes nightlife & sandy beaches. Perfect opportunity to live the dream or make a 2nd home investment long-term or vacation rental. Want Ocean Front living?  You got it!!!! Equipment:  Dryer Washer Sewer:  Sewer Connected Public Sewer Topography: LL Frontage:  Ocean/Bluff""",USD,850,850.0,sqft,2,2,0,1,0,0,One,0,0,0,0,CONDO,San Diego County
92107-16961175,9,36835,54296,USA,7/1/21,0,0,Price change,1624320000000.0,1199000,1199,San Diego,CA,1970,4848 Bermuda Ave UNIT A1,92107.0,-117.2548523,32.73786926,0,"Stunning Bluff Side Sunset Cliffs location!. Amazing 2 BR 2BA ""on top of the Cliff"" ground level condominium with endless in your face Blue Water and Coastline views. Huge patio to enjoy for outdoor entertaining protected by one of the best newly completed Sea Walls on the Coast. You\ll never look at vacations the same with Sunsets seemingly custom ordered for you. 1 Car garage included and community Pool.  This is not a ""look out your living room at the ocean condo"". This is not a ""look at the ocean from a cage on the side of a high rise condo"". This is a ""walk out your door to the full panoramic ocean in front of you condo"". This coveted location rarely comes available. Equipment: Garage Door Opener Range/Oven Sewer:  Sewer Connected",USD,1000,1000.0,sqft,2,2,0,1,1,1,Three Or More,0,1,0,0,CONDO,San Diego County
92106-17064123,9,36836,54296,USA,7/1/21,0,0,Listed for sale,1625440000000.0,1950000,678,San Diego,CA,1987,3716 Southernwood Way,92106.0,-117.2439499,32.72072601,0,Welcome to your Dream Home!  Impeccable two story Traditional style home located on quiet street in the coveted neighborhood of Point Loma Woods. Stunning living room with bay window vaulted ceilings wood burning fireplace custom plantation shutters and French doors to spa area.  Formal dining room perfect for entertaining.  Gorgeous kitchen with Quartz countertops stainless steel appliances lots of storage counter seating and open to family room with wood burning fireplace surrounded with built-in cabinets.  Access to backyard through French doors.  One bedroom (currently set up as a home office) and 3/4 bath is located on the main floor.  Custom engineered flooring is evident through out the entire home.  Designer staircase with beautiful runner and shuttered window at the landing lead you to the second floor featuring the spacious MBR with walk-in closet and gorgeous master bath with double sinks large walk-in shower and free standing tub.  Two more bedrooms and full bath complete the second floor.  The backyard outdoor living space is like going to a private resort.  Built-in gas fireplace barbecue grill and dining area will be used all year long.  Separate lounge area and spa are ready for a relaxing day or evening.   Attached 2 car garage with laundry hookups and charger for electric car. Whole house paid solar makes heating and cooling painless.,USD,2878,2878.0,sqft,3,4,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
